# z	Sxx	Sxy	Sxz	Syx	Syy	Syz	Szx	Szy	Szz
1.736100416984895256e+00 1.551136750162160070e+02 2.330618900347431008e+02 1.738493120566439529e+02 2.330618900347431861e+02 5.237149119221768956e+01 1.149868688889362716e+02 1.738493120566446066e+02 1.149868688889361295e+02 3.571266437541551682e+02
1.786422168201848404e+00 1.304364821804518328e+02 1.872573296680598958e+02 1.404962498847202994e+02 1.872573296680600947e+02 1.626671667534722587e+01 1.253687094723927657e+02 1.404962498847209247e+02 1.253687094723926521e+02 3.415580980022265294e+02
1.836743919418802218e+00 1.150734164397831023e+02 1.354255425296739190e+02 1.110998109542108949e+02 1.354255425296741180e+02 -1.300121258175991557e+01 1.342958403640563176e+02 1.110998109542115060e+02 1.342958403640562324e+02 3.258188428062010189e+02
1.887065670635755366e+00 1.076572255332523014e+02 8.234184647690942427e+01 8.624860026994929285e+01 8.234184647690975112e+01 -3.762534934873960424e+01 1.407364674590738218e+02 8.624860026994988971e+01 1.407364674590737934e+02 3.122029132301174172e+02
1.937387421852708957e+00 1.063337769494961975e+02 3.112230726402903613e+01 6.590710388388117735e+01 3.112230726402938785e+01 -6.115552490524815710e+01 1.438798217805312731e+02 6.590710388388174579e+01 1.438798217805313300e+02 3.009735556731868655e+02
1.987709173069662771e+00 1.092652294356246045e+02 -1.664561714675165405e+01 5.007207677764389331e+01 -1.664561714675131299e+01 -8.781637868098329136e+01 1.432189704641347419e+02 5.007207677764444043e+01 1.432189704641348271e+02 2.908839132514057724e+02
2.038030924286616141e+00 1.150578443811371301e+02 -6.046517023835146176e+01 3.902777456114659316e+01 -6.046517023835110649e+01 -1.215083984919259450e+02 1.385068835855876443e+02 3.902777456114712606e+01 1.385068835855878433e+02 2.800643838325747765e+02
2.088352675503569511e+00 1.226646572405056475e+02 -1.000537282823107574e+02 3.315371162144211326e+01 -1.000537282823104874e+02 -1.645895614470725263e+02 1.296892402651434395e+02 3.315371162144265327e+01 1.296892402651436669e+02 2.668981899564512332e+02
2.138674426720522881e+00 1.310707979935764911e+02 -1.349507636218828281e+02 3.250548850008406987e+01 -1.349507636218826008e+02 -2.174222555359635862e+02 1.168743176923050555e+02 3.250548850008464541e+01 1.168743176923053255e+02 2.505739315809234995e+02
2.188996177937476251e+00 1.392308388069213265e+02 -1.642801559461417753e+02 3.648454666890346942e+01 -1.642801559461416332e+02 -2.779825759029384926e+02 1.003714454191486283e+02 3.648454666890405207e+01 1.003714454191489267e+02 2.312900166212152442e+02
2.239317929154430065e+00 1.458763293582175891e+02 -1.870550861640213611e+02 4.371311751638020837e+01 -1.870550861640212474e+02 -3.420888724639304428e+02 8.079211731231902149e+01 4.371311751638081944e+01 8.079211731231931992e+01 2.101314540062860203e+02
2.289639680371383434e+00 1.500054234586482380e+02 -2.026250586530280486e+02 5.223897767203332876e+01 -2.026250586530279065e+02 -4.041062021914087836e+02 5.905371945318232463e+01 5.223897767203392561e+01 5.905371945318258042e+01 1.887850945325797341e+02
2.339961431588336804e+00 1.513139718857339062e+02 -2.110621877474395092e+02 5.997565137870381591e+01 -2.110621877474393102e+02 -4.575839063214967837e+02 3.629950628538264823e+01 5.997565137870441987e+01 3.629950628538288981e+01 1.691365951104791066e+02
2.390283182805290618e+00 1.504343149904194092e+02 -2.132983827146854310e+02 6.510416773389877676e+01 -2.132983827146852036e+02 -4.968303563584327662e+02 1.377794576248693126e+01 6.510416773389931677e+01 1.377794576248714797e+01 1.528699220383671218e+02
2.440604934022243988e+00 1.489896164664378659e+02 -2.111038063581852384e+02 6.635671939629189353e+01 -2.111038063581849542e+02 -5.170635387725051260e+02 -7.305432167814304378e+00 6.635671939629239091e+01 -7.305432167814102762e+00 1.410734468873975516e+02
2.490926685239197358e+00 1.491677866607652163e+02 -2.066196580223422643e+02 6.314014724213254937e+01 -2.066196580223419232e+02 -5.160633290716692727e+02 -2.587113267097960545e+01 6.314014724213294727e+01 -2.587113267097942071e+01 1.339767425066651185e+02
2.541248436456150728e+00 1.526290276813114986e+02 -2.018885186108026915e+02 5.547001296508876322e+01 -2.018885186108024357e+02 -4.942865149794836839e+02 -4.095303119906193956e+01 5.547001296508907586e+01 -4.095303119906175482e+01 1.308458029074363367e+02
2.591570187673104098e+00 1.604040305290261301e+02 -1.983655121690473493e+02 4.384598770233517939e+01 -1.983655121690470935e+02 -4.550450794996660875e+02 -5.163927483926235595e+01 4.384598770233539966e+01 -5.163927483926218542e+01 1.301551394232375003e+02
2.641891938890057911e+00 1.719853308825984755e+02 -1.967135775946307774e+02 2.911797911926034033e+01 -1.967135775946305216e+02 -4.038004913962371916e+02 -5.705498948657925240e+01 2.911797911926047533e+01 -5.705498948657911740e+01 1.299359794659122258e+02
2.692213690107011281e+00 1.857881351946570021e+02 -1.967047057725197305e+02 1.242124681644779294e+01 -1.967047057725195316e+02 -3.471493920733336722e+02 -5.636458106533353885e+01 1.242124681644787287e+01 -5.636458106533344647e+01 1.283243199959310914e+02
2.742535441323964651e+00 1.993959438061584422e+02 -1.976076157185014495e+02 -4.923084471280777308e+00 -1.976076157185012221e+02 -2.916078980967636198e+02 -4.890607984143672127e+01 -4.923084471280723129e+00 -4.890607984143670706e+01 1.240833095093237119e+02
2.792857192540918465e+00 2.106191054633437147e+02 -1.983177004570641202e+02 -2.153973600803935184e+01 -1.983177004570638928e+02 -2.420314849531483503e+02 -3.437579129916994702e+01 -2.153973600803930211e+01 -3.437579129917002518e+01 1.168814800689556250e+02
2.843178943757871835e+00 2.178425270266101279e+02 -1.977913504445918420e+02 -3.618978429016394216e+01 -1.977913504445915009e+02 -2.011986222617820204e+02 -1.301950779516604406e+01 -3.618978429016389953e+01 -1.301950779516621992e+01 1.072895382425408570e+02
2.893500694974825205e+00 2.205135278524437012e+02 -1.951237064318302146e+02 -4.799079129926397513e+01 -1.951237064318297030e+02 -1.693464957614061177e+02 1.419951977927451381e+01 -4.799079129926391829e+01 1.419951977927425091e+01 9.647137399796689294e+01
2.943822446191778575e+00 2.191789750848303981e+02 -1.896775532131711941e+02 -5.664084081373159307e+01 -1.896775532131704551e+02 -1.448199680432302898e+02 4.561316443473206306e+01 -5.664084081373157176e+01 4.561316443473172200e+01 8.568650980786233617e+01
2.994144197408731944e+00 2.150856391334648663e+02 -1.812213807667825733e+02 -6.246887881057330105e+01 -1.812213807667816070e+02 -1.248693697474699036e+02 7.895284428812790622e+01 -6.246887881057328684e+01 7.895284428812752253e+01 7.582073319438026715e+01
3.044465948625685758e+00 2.097905872814197323e+02 -1.696629154612540162e+02 -6.635484506629779844e+01 -1.696629154612528794e+02 -1.066024003509874944e+02 1.116883114723464558e+02 -6.635484506629784107e+01 1.116883114723460295e+02 6.705535002030828196e+01
3.094787699842639128e+00 2.042801310756505586e+02 -1.553676638876105471e+02 -6.946555901708214265e+01 -1.553676638876092682e+02 -8.789087093187461619e+01 1.414254808287476806e+02 -6.946555901708222791e+01 1.414254808287472827e+02 5.883515116174991277e+01
3.145109451059592498e+00 1.991525334038057338e+02 -1.389367383214351435e+02 -7.291218044653297170e+01 -1.389367383214337508e+02 -6.763775812360177042e+01 1.663336832938056773e+02 -7.291218044653312802e+01 1.663336832938052794e+02 5.007698066976551843e+01
3.195431202276546312e+00 1.940477355107630615e+02 -1.213242997198777999e+02 -7.743932977173002996e+01 -1.213242997198763646e+02 -4.579051487113285646e+01 1.854689476393010636e+02 -7.743932977173025733e+01 1.854689476393006942e+02 3.954346174141183212e+01
3.245752953493499682e+00 1.879176647772682998e+02 -1.037974379872095199e+02 -8.325499333272266256e+01 -1.037974379872081698e+02 -2.303844289203411932e+01 1.989224610468154992e+02 -8.325499333272290414e+01 1.989224610468151582e+02 2.622223544145088070e+01
3.296074704710453052e+00 1.791662959240247233e+02 -8.760384257252110274e+01 -9.001148598047566907e+01 -8.760384257251980955e+01 -1.436957015933160164e-01 2.077456813026164468e+02 -9.001148598047593907e+01 2.077456813026161058e+02 9.647768185344315128e+00
3.346396455927406421e+00 1.660394883158120933e+02 -7.414419246586376744e+01 -9.693013976931837306e+01 -7.414419246586257373e+01 2.243389753684431298e+01 2.136413654298428071e+02 -9.693013976931861464e+01 2.136413654298425229e+02 -9.924153120393130578e+00
3.396718207144359791e+00 1.470078196779439565e+02 -6.455586531007129736e+01 -1.030159960617909434e+02 -6.455586531007014628e+01 4.487567684838222704e+01 2.185471321765195114e+02 -1.030159960617911565e+02 2.185471321765193125e+02 -3.151645970354845616e+01
3.447039958361313605e+00 1.211515360918756130e+02 -5.977038171628937846e+01 -1.072718855900235724e+02 -5.977038171628827001e+01 6.801123609459415320e+01 2.241040030276245716e+02 -1.072718855900237713e+02 2.241040030276243726e+02 -5.352356145407725307e+01
3.497361709578266975e+00 8.847751951431069983e+01 -6.039615065772296987e+01 -1.088919290101585631e+02 -6.039615065772179037e+01 9.277447666258490244e+01 2.312580616171480301e+02 -1.088919290101587478e+02 2.312580616171479448e+02 -7.394800073681446406e+01
3.547683460795220345e+00 5.023517096831922402e+01 -6.663519812883309612e+01 -1.073934964311506519e+02 -6.663519812883177451e+01 1.201645708763792300e+02 2.400552595316328279e+02 -1.073934964311507798e+02 2.400552595316328279e+02 -9.071766506030675714e+01
3.598005212012174159e+00 8.617973924276284947e+00 -7.828263755180798000e+01 -1.027213546967744264e+02 -7.828263755180654471e+01 1.504063019482093750e+02 2.497127795688201672e+02 -1.027213546967745685e+02 2.497127795688201957e+02 -1.020983398878198329e+02
3.648326963229127529e+00 -3.345222552172292296e+01 -9.451715183266765052e+01 -9.529295942225205351e+01 -9.451715183266603049e+01 1.829784351386927881e+02 2.589755787447573425e+02 -9.529295942225219562e+01 2.589755787447573425e+02 -1.071304930378043991e+02
3.698648714446080898e+00 -7.294043747672438371e+01 -1.138279126549484772e+02 -8.598980912828514533e+01 -1.138279126549466866e+02 2.163651205816000811e+02 2.666186343458290366e+02 -8.598980912828528744e+01 2.666186343458290935e+02 -1.059653640600639051e+02
3.747619180109114545e+00 -1.070713625039455792e+02 -1.340692752565602177e+02 -7.605574243519770050e+01 -1.340692752565582850e+02 2.482524136982793834e+02 2.719170298856846557e+02 -7.605574243519784261e+01 2.719170298856845989e+02 -9.999298614692128240e+01
3.797940931326068359e+00 -1.338829912699933402e+02 -1.526526376045608231e+02 -6.690742692630149691e+01 -1.526526376045587483e+02 2.758157578657430804e+02 2.748653995755866504e+02 -6.690742692630161059e+01 2.748653995755865935e+02 -9.164372556297990968e+01
3.848262682543022173e+00 -1.521971497800152520e+02 -1.668958157869913066e+02 -5.989941702799520584e+01 -1.668958157869892318e+02 2.962001243045523324e+02 2.760770504235489398e+02 -5.989941702799531953e+01 2.760770504235488261e+02 -8.382905011336752921e+01
3.898584433759975099e+00 -1.614300439656837511e+02 -1.746445756080439367e+02 -5.610334520545304571e+01 -1.746445756080418619e+02 3.070455375679822509e+02 2.763920017561446798e+02 -5.610334520545315229e+01 2.763920017561445093e+02 -7.915007331170190241e+01
